,text,start,duration,video_id
10114,혹은 2 곱하기 2 도 가능합니다 그 다음에 바인 어스 4 - 1 도,725.209,6.901,cBWLpd0j8f8
10115,가능하고 - 2 - 2 도 가능하겠죠,729.32,7.009,cBWLpd0j8f8
10116,그중에서 이제 제일 먼저 이걸 해보는 거에요 근데 이때 우리가 필요한건,732.11,8.55,cBWLpd0j8f8
10117,ad 와 비스 입니다 즉 an 아뒤 를 곱한 거니까,736.329,9.44,cBWLpd0j8f8
10118,이때는 이해하고 누굴 곱해야 되냐면 예를 고파 셔야 되요,740.66,9.01,cBWLpd0j8f8
10119,그 정 그 다음에 b 하고 c 를 곱해야 되니까 비는 여기 꽃씨는 여기,745.769,4.591,cBWLpd0j8f8
10120,있습니다,749.67,4.77,cBWLpd0j8f8
10121,그래서 이렇게 2를 고파 셔야 됩니다 그래서 요부 를 곱한 걸 여기서,750.36,5.099,cBWLpd0j8f8
10122,중요한 일인데,754.44,5.699,cBWLpd0j8f8
10123,요기 이제 ad 값이 구요 그럼 요렇게 2를 곱하면 12 인데 값이 바로,755.459,7.291,cBWLpd0j8f8
10124,bc 가 되는겁니다,760.139,6.481,cBWLpd0j8f8
10125,자 그러면 ad 에다가 b 씨를 더했을 때 팔이 나오나요,762.75,8.189,cBWLpd0j8f8
10126,안 나오죠 따라서 아 이건 우리가 찾는 게 아니구나 라는걸 알 수가,766.62,5.31,cBWLpd0j8f8
10127,있어요,770.939,4.95,cBWLpd0j8f8
10128,자 그렇다면 요 자리를 이제 누구 로 바꿀 거냐 라는 겁니다,771.93,9.3,cBWLpd0j8f8
10129,그래서 요 자리를 이해하고 2 로 바꿔 보는 겁니다 자 그러면 a 하고,775.889,7.56,cBWLpd0j8f8
10130,d 를 곱하면 이가 됐구요,781.23,5.609,cBWLpd0j8f8
10131,b 하고 c 를 곱하면 6이 되는 걸 볼 수가 있어요,783.449,7.111,cBWLpd0j8f8
10132,그러면 꼭 이하 교육하고 더하면 얼마요 파악 나오네요,786.839,7.5,cBWLpd0j8f8
10133,자 우리가 차리게 나왔다는 겁니다 그럼 걔는 어떻게 인수분해 가 되냐면,790.56,7.469,cBWLpd0j8f8
10134,a 가 일입니다 따라서 1 곱하기 x 니까 x,794.339,8.31,cBWLpd0j8f8
10135,담비는 잊어 플러스 2가 되는 거고 그 다음 쓰이는 3 입니다 따라서,798.029,9.48,cBWLpd0j8f8
10136,3x 기능입니다 풀어쓰기 요렇게 인수분해 가 된다 라는 것을 알 수가,802.649,6.791,cBWLpd0j8f8
10137,있어요,807.509,6.851,cBWLpd0j8f8
10138,했죠 자 그랬더니 학생들이 이거 어떻게 찾아야 해요,809.44,10.65,cBWLpd0j8f8
10139,이렇게 얘기합니다 근데 어 제가 고백하건데 저도 처음 인수 그래 배울 때,814.36,10.56,cBWLpd0j8f8
10140,약이 그 루트의 찾아내 이런 생각을 했었어요 근데 되게 신기하게 하다,820.09,9.48,cBWLpd0j8f8
10141,보니까 이게 눈에 보여요 이제 여러분들도 충분히 할 수 있습니다 제가,824.92,7.62,cBWLpd0j8f8
10142,했으면 여러분들 할수 있어요,829.57,7.77,cBWLpd0j8f8
10143,알겠죠 하나 더 봅시다 예를 들면 요런 문제도 볼 수가 있어요,832.54,9.99,cBWLpd0j8f8
10144,10배 x 체 곱 그다음 플러스 3 x - 4,837.34,10.32,cBWLpd0j8f8
10145,요걸 인수 불이 해야 됩니다 그저 그러면 아까 써볼까요 여기는 ace,842.53,7.08,cBWLpd0j8f8
10146,여기는 빛 입니다,847.66,6.95,cBWLpd0j8f8
10147,그저 자 10은 2 곱하기 5 로 한번 볼게요,849.61,11.06,cBWLpd0j8f8
10148,됐나요 예 그 다음에 사는 뭐 일부 일과 사도 있고 이와 이도 있겠지만,854.61,9.12,cBWLpd0j8f8
10149,이렇게 일과 4 이렇게 한번 볼까요,860.67,6.9,cBWLpd0j8f8
10150,그쵸 그러면 애가 - 4 가 돼야 되니까,863.73,8.64,cBWLpd0j8f8
10151,이거 두개중에 하나는 - 를 달아야 된다 라는 걸 알 수가 있습니다,867.57,9.03,cBWLpd0j8f8
10152,근데 어느 쪽에 - 하면 될까 를 요걸 먼저 곱해 본 다음에 결정하시면,872.37,4.86,cBWLpd0j8f8
10153,되요,876.6,4.65,cBWLpd0j8f8
10154,그래서 이렇게 곱하면 8 되는데 요게 이제 ad 의 값이 구요,877.23,8.34,cBWLpd0j8f8
10155,자 이렇게 뭐 파면 5가 되는데 요게 b'z 의 값입니다,881.25,10.14,cBWLpd0j8f8
10156,근데 이 2를 더해서 3의 나오도록 만들어야 되요 꼭 그러면 야 팔에,885.57,11.91,cBWLpd0j8f8
10157,다가 - 5가 되면 2개를 더 있어 3 된거나 그럼 이거 두개중에 여기가,891.39,7.71,cBWLpd0j8f8
10158,- 일이면 되겠구나,897.48,4.849,cBWLpd0j8f8
10159,이 생각을 할 수가 있는 겁니다,899.1,3.229,cBWLpd0j8f8
10160,했죠 자 그러면 얘는 어떻게 인수분해 가 되냐면 a x 플러스 빕니다,902.54,9.21,cBWLpd0j8f8
10161,않은데 비가 - 일이니까 약 - 1 써 주면 되겠죠,908.36,8.22,cBWLpd0j8f8
10162,그 다음에 씨 x 플러스 t 이렇게 된 거야,911.75,9.51,cBWLpd0j8f8
10163,그래서 ex -1 곱하기 5 익스플러 4로 인수분해 가 되는 걸 알 수,916.58,6.76,cBWLpd0j8f8
10164,있습니다,921.26,5.71,cBWLpd0j8f8
10165,그럼 지금 지금도 또 아마 속으로 그럴 거야 아기 관저 짜고 치는 고스톱,923.34,7.59,cBWLpd0j8f8
10166,아니냐 이게 이거 559 이게 읽고 사고 이걸 한번에 어떻게 이렇게 할,926.97,7.17,cBWLpd0j8f8
10167,수가 있느냐 많이 해보면 됩니다,930.93,7.05,cBWLpd0j8f8
10168,그래서 임 이 말밖엔 제가 드릴 말씀이 없네요,934.14,9.27,cBWLpd0j8f8
10169,했죠 그럼 그럼 구매 하시는 여러분들을 위해서 하나를 더 해보도록,937.98,6.54,cBWLpd0j8f8
10170,하겠습니다,943.41,7.47,cBWLpd0j8f8
10171,23 x 는 or 그다음 - 20 에 y 채 곱 얘는 또 어떻게 인수분해,944.52,8.22,cBWLpd0j8f8
10172,가 될까 라는 겁니다,950.88,4.89,cBWLpd0j8f8
10173,특이한 원이 에는 또 여기 y 까지 붙어있어요,952.74,8.19,cBWLpd0j8f8
10174,게다가 여기는 y 제곱 입니다 4 이렇게 나오더라도 신경 쓸 거 없어요,955.77,9.45,cBWLpd0j8f8
10175,우리가 가지고 놀 것 놀 거는 요 숫자 드립니다,960.93,10.68,cBWLpd0j8f8
10176,- 23 그 다음에 - 20 요 것만 갖고 놀면 되요 그럼 마찬가지입니다,965.22,10.56,cBWLpd0j8f8
10177,aoc 결정 할 거구요 비아 것 이 결정할 겁니다,971.61,8.37,cBWLpd0j8f8
10178,근데 aio 쓰이는 곱해서 21 이 되어야 되요 그러면 3 하고 7이,975.78,4.95,cBWLpd0j8f8
10179,아닐까,979.98,7.05,cBWLpd0j8f8
10180,일단 이렇게 가봅시다 그 다음에 얘는 20 곱해서 20 인데 - 20 을,980.73,7.23,cBWLpd0j8f8
10181,만들어야 되요,987.03,6.48,cBWLpd0j8f8
10182,일단은 불의 신경 끄시고 21 되려면 사고가 아닐까 이런 생각을 해보는,987.96,8.73,cBWLpd0j8f8
10183,겁니다 그러면 이렇게 곱하는 거죠,993.51,6.63,cBWLpd0j8f8
10184,그리고 이렇게 파는겁니다 그럼 여기는 15,996.69,9.18,cBWLpd0j8f8
10185,요 값이 ad 가 되는거구요 7 4 28 해서 요 값이 b 씨가 되는걸,1000.14,6.96,cBWLpd0j8f8
10186,볼 수가 있어요,1005.87,6.78,cBWLpd0j8f8
10187,근데 이거 두개를 더해서 - 23 을 만들어야 됩니다,1007.1,10.77,cBWLpd0j8f8
10188,근데 여기에 부호를 몰 갖다 붙여 여기가 - 가 되도 더했을 때 - 23,1012.65,6.36,cBWLpd0j8f8
10189,을 안되고요,1017.87,5.49,cBWLpd0j8f8
10190,여기다 - 글 갖다 붙여도 더했을 때 - 23 은 안됩니다,1019.01,8.04,cBWLpd0j8f8
10191,아 그러면 이게 아니구나 라는걸 알 수가 있어요 그래서 어떻게 자리를,1023.36,4.65,cBWLpd0j8f8
10192,바꿔 봅니다,1027.05,5.909,cBWLpd0j8f8
10193,내가 오고 여러 다 사면 자의 곡들이 어떻게 되냐면 요,1028.01,8.25,cBWLpd0j8f8
10194,여기는 얼마가 되고 치로 35 가 되고요,1032.959,6.301,cBWLpd0j8f8
10195,이 종은 3 42 가 된걸 볼 수가 있어요,1036.26,8.85,cBWLpd0j8f8
10196,자 그 다음에 요렇게 두개를 더해서 - 23 이 되려면 둘중의 하나의 -,1039.26,8.069,cBWLpd0j8f8
10197,가 여기 붙으면 됩니다,1045.11,6.42,cBWLpd0j8f8
10198,그럼 - 35 에다가 12 를 더하면 - 23 딱 나오죠,1047.329,9.151,cBWLpd0j8f8
10199,따라서 여기가 - 35 가 되려면 여기가 - 5가 되는데요,1051.53,9.39,cBWLpd0j8f8
10200,그러면 사고 - 5 를 곱해서 - 20대는 것도 마찬가지입니다,1056.48,7.35,cBWLpd0j8f8
10201,했죠 그럼 이 경우에는 인수 분해 가 어떻게 되느냐,1060.92,9.15,cBWLpd0j8f8
10202,자 3x 그 다음에 원랜 우리가 - 5만 썩 좋지만 지금은 와이어와 y,1063.83,9.66,cBWLpd0j8f8
10203,제곱 이 붙어 있기 때문에 여기 oy 로 바꿔주면 됩니다,1070.07,8.16,cBWLpd0j8f8
10204,그래서 4 맥스 - oi 가 되는거구요 그 다음에는 7 x 플러스 4 한,1073.49,8.309,cBWLpd0j8f8
10205,다음에 역시 y 를 붙여 주시면 됩니다,1078.23,9.75,cBWLpd0j8f8
10206,이거 진짜로 전개를 해보면 21 x 제곱 자 플러스 cb xy - 35,1081.799,8.821,cBWLpd0j8f8
10207,x y 니까 - 24 백성의 나옵니다,1087.98,7.11,cBWLpd0j8f8
10208,나 - 20 my god 이렇게 된거죠 그래서 이렇게 인수 분해를 할,1090.62,6.75,cBWLpd0j8f8
10209,수가 있게 됩니다,1095.09,4.77,cBWLpd0j8f8
10210,했죠 그래서 여러분들이,1097.37,7.139,cBWLpd0j8f8
10211,이걸 무지하게 연습을 해 보셔야 되요 얘가 누구와 누구고 이해가 누구와도,1099.86,9.059,cBWLpd0j8f8
10212,거라서 이렇게 이렇게 곱해 쓸 때 요거 투게더 해서 애가 나옵니다,1104.509,9.691,cBWLpd0j8f8
10213,이거를 여러번 연습 따 예 여러번 이모 한 10번 수 번 얘기하는 게,1108.919,6.35,cBWLpd0j8f8
10214,아닙니다,1114.2,4.679,cBWLpd0j8f8
10215,수백번 수천번 연습을 하셔야 되요,1115.269,9.01,cBWLpd0j8f8
10216,그러니 얼마나 줘 힘든 과정 입니까 그게 그 과정을 이겨내면 수학을 달,1118.879,6.331,cBWLpd0j8f8
10217,한거고,1124.279,4.911,cBWLpd0j8f8
10218,그 과정이 힘들고 귀찮고 하기 싫어서 안 하면 수퍼 서가 되는거예요,1125.21,7.349,cBWLpd0j8f8
10219,아시겠죠 자 그러면,1129.19,7.51,cBWLpd0j8f8
10220,하나만 더 풀어 봅시다 4 예를 들면 이런 문제가 있어 24에서 세제곱,1132.559,7.59,cBWLpd0j8f8
10221,애기 10 x 제곱 y,1136.7,8.4,cBWLpd0j8f8
10222,그다음 플러스 아 - 할까 6 x y 에 최고 기업인,1140.149,8.461,cBWLpd0j8f8
10223,자 이걸 딱 볼 수가 그 소질 우리 이런거 앞면 세제곱 이 나왔는데요,1145.1,7.559,cBWLpd0j8f8
10224,이런거 안 되었는데요 자 그런데 가만 들여다 봤더니,1148.61,6.87,cBWLpd0j8f8
10225,여기 x 있죠 여기도 x 있습니다,1152.659,7.171,cBWLpd0j8f8
10226,여기도 x 있습니다 x 가 공포 인수 해요,1155.48,7.11,cBWLpd0j8f8
10227,게다가 요 23a 들어 있죠,1159.83,5.939,cBWLpd0j8f8
10228,요기 - 10 안에도 2 - 6 안에도 이 들어 있습니다,1162.59,9.719,cBWLpd0j8f8
10229,따라서 얘는 일단 ex0 폭 인수로 묶고 시작을 한 거에요 그럼 여기가,1165.769,8.25,cBWLpd0j8f8
10230,12 x 제거 b 되죠,1172.309,7.32,cBWLpd0j8f8
10231,그다음 - oxy 가 됩니다 그 다음에 - 3 y 에 최고 이렇게 된 걸,1174.019,7.601,cBWLpd0j8f8
10232,볼 수가 있어요,1179.629,6.941,cBWLpd0j8f8
10233,그럼 이제 예 만인 수분이 하면 되요 그러면 a 쓰입니다 그 다음에,1181.62,6.57,cBWLpd0j8f8
10234,여기는 삐 d 져,1186.57,4.829,cBWLpd0j8f8
10235,그러면 2를 곱해서 12 를 만들어야 되니까,1188.19,7.5,cBWLpd0j8f8
10236,뭐 이해하고 6도 있을 수가 있고 3 하고 사도 있을 수가 있습니다,1191.399,9.15,cBWLpd0j8f8
10237,그 8 6화 고의로 한번 해볼까요 그 여기는 사막 오일입니다,1195.69,8.43,cBWLpd0j8f8
10238,그러면 요렇게 못 하면 유기 줘 요렇게 곱하면 6 이에요,1200.549,9.421,cBWLpd0j8f8
10239,그럼 요게 이제 누구냐면 요게 비치고 여기에 있 인데 이 둘을 더 했어,1204.12,9.75,cBWLpd0j8f8
10240,근데 여기가 - 3 이니까 이거 두개중에 하나는 의미의 보호를 받아야,1209.97,4.829,cBWLpd0j8f8
10241,되거든요,1213.87,5.82,cBWLpd0j8f8
10242,2 양쪽에 어느 쪽에 우메 부호가 붙든 간의 더해서 - 5 를 만들어 낼,1214.799,6.331,cBWLpd0j8f8
10243,수는 없습니다,1219.69,4.979,cBWLpd0j8f8
10244,따라서 이게 유기가 아니구나 라는걸 알 수가 있어요,1221.13,7.649,cBWLpd0j8f8
10245,그럼 예를 무 로 바꿔 볼까요 3 하고 4 로 바꿔 볼까요,1224.669,8.911,cBWLpd0j8f8
10246,그럼 여기는 얼마가 되는거고 여기는 3이 되는 거고,1228.779,9.9,cBWLpd0j8f8
10247,여기는 시비가 되는데 마찬가지입니다 이 둘중에 어느 한쪽에 - 가 붙는,1233.58,8.339,cBWLpd0j8f8
10248,다고 하더라도 더해서 - 5 가 될 순 없어요,1238.679,7.891,cBWLpd0j8f8
10249,그러면 바꾼 거죠 이제 여기 이렇게 사고 3 으로 바꾸는 겁니다,1241.919,7.651,cBWLpd0j8f8
10250,그쵸 그러면 이쪽이 뭐가 되냐 하면 예,1246.57,6.78,cBWLpd0j8f8
10251,여기는 사이는 사가 된 거고요 3 삼은 구가 됩니다,1249.57,9.599,cBWLpd0j8f8
10252,꼭 이제 됐네요 그저 요 둘의 절대 값에 차가 옵니다,1253.35,9.51,cBWLpd0j8f8
10253,그리고 이쪽의 - 가 붙어 버리면 요부 를 더 있을 때 - 5 가 된 걸,1259.169,4.831,cBWLpd0j8f8
10254,볼 수가 있죠,1262.86,6.99,cBWLpd0j8f8
10255,따라서 요걸 요렇게 요렇게 곱하는 거니까 여기에 - 이쪽에 붙으면 됩니다,1264.0,10.769,cBWLpd0j8f8
10256,끝났네요 따라서 이걸 전기를 해주면 맨 앞에 ex 는 그대로 써 주시면,1269.85,5.73,cBWLpd0j8f8
10257,되구요,1274.769,6.241,cBWLpd0j8f8
10258,그 다음에 4 x - 3 그 다음에 여기 yy 제거부터 쓰니까 y 이렇게,1275.58,7.17,cBWLpd0j8f8
10259,되는 겁니다,1281.01,7.32,cBWLpd0j8f8
10260,그 다음에 이쪽은 3 x 란 플러스 1 와인 데 이번에는 그냥 와 이니까,1282.75,8.18,cBWLpd0j8f8
10261,요렇게 써주시면 되요,1288.33,6.71,cBWLpd0j8f8
10262,됐습니까 그래서 요런 식으로 인수분해 가 된다는 것,1290.93,8.79,cBWLpd0j8f8
10263,요거 여러분들이 꼭 기억하셔야 됩니다 지금 보셔서 아시겠지만 제가 여러,1295.04,6.21,cBWLpd0j8f8
10264,가지를 시도를 했죠,1299.72,5.28,cBWLpd0j8f8
10265,유카 고의 시도했다 3 하고 사실에 있다가 그 정 결국은 사하고 3 으로,1301.25,8.07,cBWLpd0j8f8
10266,바꿔서 찾아내 있잖아요 그 처음에는 이런 시행착오가 필요합니다,1305.0,8.79,cBWLpd0j8f8
10267,그래서 여러번 신차 5를 하다 보면 이 눈에 보이기 시작해요 아요 거면,1309.32,5.82,cBWLpd0j8f8
10268,되겠구나,1313.79,6.24,cBWLpd0j8f8
10269,고런 그 자연스럽게 그런게 타 눈에 보일 수 있을 때까지 연습을 하셔야,1315.14,6.15,cBWLpd0j8f8
10270,됩니다,1320.03,3.65,cBWLpd0j8f8
10271,아셨죠,1321.29,2.39,cBWLpd0j8f8
10272,으,0.0,1.319,C6OrR8wpxk0
10273,[음악],0.61,2.25,C6OrR8wpxk0
10274,5,1.319,3.821,C6OrR8wpxk0
10275,우리가 학교 수학에서 배우는 방정식,2.86,4.409,C6OrR8wpxk0
10276,뜰은 대 개의 정수를 갯수로 갖는다,5.14,4.23,C6OrR8wpxk0
10277,음식들입니다,7.269,4.08,C6OrR8wpxk0
10278,그리고 이런 위에 방정식의 근을 찾는,9.37,4.53,C6OrR8wpxk0
10279,문제가 나온다면 일반적으로 인수분해,11.349,3.801,C6OrR8wpxk0
10280,를 통해 그늘 찾게 되죠,13.9,2.58,C6OrR8wpxk0
10281,[음악],15.15,3.85,C6OrR8wpxk0
10282,이 채널을 보시는 분들은 너무나 많은,16.48,4.369,C6OrR8wpxk0
10283,인수 분 의 문제를 풀어 보셨을 거라,19.0,5.039,C6OrR8wpxk0
10284,익숙하게 x 짜 권법을 써서 암산으로,20.849,6.82,C6OrR8wpxk0
10285,인수분해 한 후 그늘 찾으셨습니다,24.039,5.851,C6OrR8wpxk0
10286,반면에 그리 잘 보이지 않는 방영시기,27.669,4.621,C6OrR8wpxk0
10287,나온다면 어떻게 할까요,29.89,4.89,C6OrR8wpxk0
10288,귀찮겠지만 중학교때 의 주구장창 의,32.29,5.13,C6OrR8wpxk0
10289,어떤 근의 공식을 사용해서 끝은 4,34.78,5.099,C6OrR8wpxk0
10290,그늘 찾으실 것입니다,37.42,5.79,C6OrR8wpxk0
10291,3차 이상의 방정식은 어떻게 할까요,39.879,5.911,C6OrR8wpxk0
10292,3차 와 4차까지 는 일반적인 근의,43.21,4.35,C6OrR8wpxk0
10293,공식이 있습니다,45.79,3.6,C6OrR8wpxk0
10294,하지만 교육과정 사는 배우지 않고,47.56,5.03,C6OrR8wpxk0
10295,배워서 써먹는다 에도 너무 어렵습니다,49.39,6.24,C6OrR8wpxk0
10296,그래서 우리는 불 반적으로 글이 될,52.59,5.62,C6OrR8wpxk0
10297,것 같은 수도를 가져와서 이를 이용해,55.63,4.8,C6OrR8wpxk0
10298,조리 비법 을 사용합니다,58.21,4.439,C6OrR8wpxk0
10299,그리고 차수를 낮추면서 인수분해 를,60.43,4.43,C6OrR8wpxk0
10300,하죠,62.649,2.211,C6OrR8wpxk0
10301,저는 이번 영상을 통해 일반 쪽으로,65.35,4.59,C6OrR8wpxk0
10302,글이 될 것 같은 수를 찾는 스킬에,67.72,4.86,C6OrR8wpxk0
10303,집중해 보고자 합니다,69.94,4.47,C6OrR8wpxk0
10304,여러분들이 다항식의 큰 을 찾을 때,72.58,5.31,C6OrR8wpxk0
10305,가장 많이 사용하는 스킬은 상소 항에,74.41,6.54,C6OrR8wpxk0
10306,약수를 근 으로 생각하는 것입니다,77.89,4.92,C6OrR8wpxk0
10307,그리고 먹는 문제들에서 는 곧잘,80.95,3.949,C6OrR8wpxk0
10308,통합니다,82.81,5.659,C6OrR8wpxk0
10309,혹시 여기 법칙 같은게 있을까요,84.899,5.79,C6OrR8wpxk0
10310,사실 정수를 갯수로 갖는 다항식의,88.469,4.951,C6OrR8wpxk0
10311,유리 수건을 찾는 방법에 대한 정리가,90.689,4.74,C6OrR8wpxk0
10312,있습니다,93.42,4.17,C6OrR8wpxk0
10313,정수를 갯수로 갖는다 음식의 리수,95.429,4.881,C6OrR8wpxk0
10314,그는 윤은혜 이번에 p 라고 한다면,97.59,5.459,C6OrR8wpxk0
10315,애인은 최고 창 의 개수에 약수 이고,100.31,6.25,C6OrR8wpxk0
10316,b 는 상소 항에 악수 입니다,103.049,5.761,C6OrR8wpxk0
10317,이는 수업시간에 선생님들이 많이 알려,106.56,4.409,C6OrR8wpxk0
10318,주시는 스킬이라 자주 사용 하실 텐데,108.81,5.61,C6OrR8wpxk0
10319,왜 이렇게 되는지 알아보죠,110.969,6.301,C6OrR8wpxk0
10320,명제를 보면 정수 계수 당시 길이 수,114.42,5.25,C6OrR8wpxk0
10321,그늘 갖는다면 이라는 가정에 의해,117.27,4.29,C6OrR8wpxk0
10322,fu 는 0 이므로,119.67,4.409,C6OrR8wpxk0
10323,f 에 u 를 대입하면 다음과 같이,121.56,5.25,C6OrR8wpxk0
10324,식을 접을 수 있습니다,124.079,5.91,C6OrR8wpxk0
10325,이제 분모를 없애주기 울 양변에 an,126.81,5.429,C6OrR8wpxk0
10326,제곱을 곱해주면 시기 다음과 같이,129.989,4.58,C6OrR8wpxk0
10327,정리됩니다,132.239,2.33,C6OrR8wpxk0
10328,좌변 에서 첫번째 않을 우편으로 2항,135.28,4.92,C6OrR8wpxk0
10329,시켜주면 1번씩,137.68,4.74,C6OrR8wpxk0
10330,마지막 하늘 이양 시켜주면 이번 식인,140.2,5.12,C6OrR8wpxk0
10331,2 등식을 얻게 됩니다,142.42,5.18,C6OrR8wpxk0
10332,1 번식은 모든 항의 a 가 곱해 져,145.32,4.23,C6OrR8wpxk0
10333,있으므로 다음과 같이 묶어 줄 수,147.6,5.31,C6OrR8wpxk0
10334,있고 이 번씩은 모든 항해 비가 곱해,149.55,5.22,C6OrR8wpxk0
10335,져 있음을 다음과 같이 묶어 줄 수,152.91,3.64,C6OrR8wpxk0
10336,있습니다,154.77,4.33,C6OrR8wpxk0
10337,자 이렇게 본다면 a b 는 모두,156.55,3.87,C6OrR8wpxk0
10338,정수 이므로,159.1,3.36,C6OrR8wpxk0
10339,두신 모두 정수의 영산으로 되어,160.42,3.82,C6OrR8wpxk0
10340,있습니다,162.46,2.8,C6OrR8wpxk0
10341,즉,164.24,4.19,C6OrR8wpxk0
10342,애인은 and n 제곱 의 약수 이고,165.26,6.6,C6OrR8wpxk0
10343,b 낸 a0 an 제곱의 약수가 되는,168.43,3.85,C6OrR8wpxk0
10344,것이죠,171.86,2.58,C6OrR8wpxk0
10345,[음악],172.28,4.02,C6OrR8wpxk0
10346,그런데 생각해 보면 a 와 b 는,174.44,3.57,C6OrR8wpxk0
10347,서로 소 입니다,176.3,4.74,C6OrR8wpxk0
10348,애인을 절대로 비를 나눌 수 없죠,178.01,5.49,C6OrR8wpxk0
10349,그 말은 바꿔 말하면 애인 nan 에,181.04,4.77,C6OrR8wpxk0
10350,약수 라는 뜻입니다,183.5,4.32,C6OrR8wpxk0
10351,예를 들어 설명해 보겠습니다,185.81,4.2,C6OrR8wpxk0
10352,3 과오는 서로 소 입니다,187.82,4.53,C6OrR8wpxk0
10353,서로를 남을 수 없죠,190.01,4.8,C6OrR8wpxk0
10354,그런데 3이 된 곱하기 오해 내,192.35,5.75,C6OrR8wpxk0
10355,직업의 약수 라고 해 보겠습니다,194.81,3.29,C6OrR8wpxk0
10356,그렇다면 우를 아무리 많이 곱해 떠라,198.4,5.55,C6OrR8wpxk0
10357,도 3은 5의 약수가 아닙니다,200.5,7.53,C6OrR8wpxk0
10358,다른 말로 삼은 5를 나눌 수 없죠,203.95,7.44,C6OrR8wpxk0
10359,그럼에도 불구하고 삼은 n 곱하기 왜,208.03,6.03,C6OrR8wpxk0
10360,내 제곱의 약수 여야만 하므로 on,211.39,5.43,C6OrR8wpxk0
10361,에 주고 b 아닌 나머지 즉 얘네,214.06,5.46,C6OrR8wpxk0
10362,약수 해야만 합니다,216.82,4.08,C6OrR8wpxk0
10363,같은 논리로,219.52,4.68,C6OrR8wpxk0
10364,애인은 ama 악수 피는 a0 의,220.9,5.49,C6OrR8wpxk0
10365,약수 입니다,224.2,4.53,C6OrR8wpxk0
10366,따라서 정숙 에서 다음 식에 유리수,226.39,5.46,C6OrR8wpxk0
10367,그는 반드시 최고 창 의 개수에 약수,228.73,5.28,C6OrR8wpxk0
10368,분 의 상수 항의 약속 고려 야,231.85,4.4,C6OrR8wpxk0
10369,말합니다,234.01,2.24,C6OrR8wpxk0
10370,이 명제가 갖는 의미를 조금 더,236.43,3.98,C6OrR8wpxk0
10371,알아보겠습니다,238.23,4.82,C6OrR8wpxk0
10372,우선 이 명제에 가정은 유리수 그늘,240.41,4.47,C6OrR8wpxk0
10373,가질 때입니다,243.05,4.71,C6OrR8wpxk0
10374,따라서 유리 수군이 아니라며 최고 창,244.88,5.13,C6OrR8wpxk0
10375,의 계수 나 상수 항을 의미가 없으며,247.76,6.0,C6OrR8wpxk0
10376,다른 방법으로 그를 찾아야 합니다,250.01,6.63,C6OrR8wpxk0
10377,반대로 유리수 근 일 때 그 그는,253.76,5.43,C6OrR8wpxk0
10378,반드시 최고 창이 갯수,256.64,6.38,C6OrR8wpxk0
10379,그리고 상수 암과 관계가 있습니다,259.19,3.83,C6OrR8wpxk0
10380,나아가 만약 최고 창 의 개수가,263.21,3.18,C6OrR8wpxk0
10381,일이라며,265.07,3.32,C6OrR8wpxk0
10382,일에 약수는 플러스 마이너스의 리무,266.39,5.1,C6OrR8wpxk0
10383,유리 숙우 은유는 정수가 내면,268.39,5.47,C6OrR8wpxk0
10384,이때 이정수 분은 상소 항에 약수가,271.49,4.29,C6OrR8wpxk0
10385,되게 됩니다,273.86,3.9,C6OrR8wpxk0
10386,우리가 정수기에서 다항식 문제를 풀,275.78,4.23,C6OrR8wpxk0
10387,때에 최고 창에 개수가 일인 경우가,277.76,5.28,C6OrR8wpxk0
10388,자주 있었으므로 상수 항에 약수를,280.01,5.07,C6OrR8wpxk0
10389,근해 후보로 두고 문제를 푸는 것은,283.04,5.25,C6OrR8wpxk0
10390,옳은 판단이 어떤 거죠,285.08,5.16,C6OrR8wpxk0
10391,이외에도 여러분들이 아는 몇 가지,288.29,4.53,C6OrR8wpxk0
10392,스킬들이 더 있을 것입니다,290.24,4.74,C6OrR8wpxk0
10393,예를 들어 xa 를 대입하면 개수,292.82,4.23,C6OrR8wpxk0
10394,들만 나무 모르 개수 들의 합이,294.98,4.53,C6OrR8wpxk0
10395,0이면 일이 그 이라든가,297.05,4.7,C6OrR8wpxk0
10396,같은 방법으로 개소 들에 불을,299.51,5.52,C6OrR8wpxk0
10397,번갈아가며 더해서 0이 되며 - 일이,301.75,5.96,C6OrR8wpxk0
10398,흔히 된것 처럼 말이죠,305.03,4.63,C6OrR8wpxk0
10399,인수분해 를 풀 때에 여러분들 만에,307.71,4.35,C6OrR8wpxk0
10400,tv 있으시다면 댓글로 남겨주시길,309.66,5.53,C6OrR8wpxk0
10401,바라며 오늘 수업은 여기까지,312.06,14.92,C6OrR8wpxk0
10402,[음악],315.19,11.79,C6OrR8wpxk0
10403,인수부 오시길 번 을 공부해 보도록 하겠습니다,0.0,8.82,4BjR0bqDL3E
10404,n 신경식 1번은 완전 제 몹시 게 관한 이야기인데요 우리가,4.29,9.3,4BjR0bqDL3E
10405,이야긴데 곱셈 공식 1벌 배웠습니다 생고기 1 받게 됩니까,8.82,7.68,4BjR0bqDL3E
10406,alos b 의 제곱이 줘,13.59,6.599,4BjR0bqDL3E
10407,얘를 전개하면 어떻게 됩니까 a+ 2,16.5,10.17,4BjR0bqDL3E
10408,a prop 2번 북방 거 아닙니까 이렇게 보면 a 적 이렇게 곱하면 a,20.189,11.1,4BjR0bqDL3E
